projectid,is_exciting,fully_funded
3cfa1bf59fbdd9002b7179163190cc4e,f,t
3cf8497e67cb51b338e39c7f7bf07f69,f,t
3cf6c0d6cf6740fbd152377634207d52,f,t
3cf61efd6f26494518b7516e3f0ce3ba,f,f
3cf582c3b86c4483e97700df2de932cf,f,t
3cf4cba0c4c3cb540fc10f18d6202f81,f,f
3cf4464e972290a0664c3a48783659c7,f,f
3cf3c1499ce5118606c9e6fb281922fe,f,t
3cf2b132963fb6d0b02ffa6ab6db0bc2,f,f
3cf293b0977145beb4e5aac7c5ea205f,f,f
3cf05d5bef0c5a09a7529cd744b38571,f,t
3cefdaf20d4f887954845e9bb62c4c35,f,t
3cef0a5e987f2d69a34511d653689bea,f,f
3ceee7ebbbda97f33f5b1f221f019309,f,t
3cee6ffa72b45e6ca08d23cbddf4c314,f,t
3ced4280040d39de105d4e626143fae8,f,f
3cece2a1238e273d5e214f43e9618c76,f,t
3cebc458b0cfcbba7b07c48b7616d4fd,f,t
3ceb77c80b51c84777cb9044b425d2fa,f,t
3ceafb42a0d2c29c9a3c224f5b703025,f,t
3ce8ed8e30156ba33759c6e1aa63a830,f,t
3ce7f70c3c310142270113fa40765a2c,f,t
3ce613b363d7fa02a8f4e108bd6f00a5,f,t
3ce550c0a80165a0408e0a57295a3645,f,f
3ce54e30120c854089c2d2ea856d3b54,f,t
3ce4dfe644c5ffdc3aa106dc81aebdbf,f,t
3ce3843cedebc053fd196350a01d3edf,f,t
3ce1ed69a08db5197536c32c18e27f79,f,t
3ce14a6c0abc1b3466cb0eb62a2f153a,f,t
3ce0834e67d130fb70621717cadd4e1c,f,f
3cdfc80a3e34d16bd0348240e9b2e9de,f,t
3cdf55b0b23a3072ff2c06342326ed03,f,f
3cd6f0e419584ceb42afd57add1f7377,t,t
3cd5d105de6f2455cd7363f539804315,f,t
3cd3df4c8ce20844f88d3b6f417afd1c,f,t
3cd27e7b05fb0b859faa0d8c72adbae9,f,t
3cd1de2feca10af789551f370f0d31a5,f,f
3cd152495bf8be3cef74d07ab009f925,f,t
3cd0dfbbd1782e80682df3b4d1f59d3a,f,t
3cd04289ce9b4846a46e91f74b81f6e7,f,t
3cd004918912bb8a448739da067906d4,t,t
3ccffb81630b1786af59ffa9b6f51991,f,t
3ccf1f8f902e61371ad6ec60c4803364,f,f
3ccecbecd29904b569f5ab50c33e2512,f,t
3ccd4383f19cd90d1a5104ec668275b2,f,f
3cccbeaddeab8123f3fbd11f4ad7e1b6,t,t
3ccc8f9241be82faeb3591bd7266ba7d,f,f
3ccc836df9d1814839ab0eab79e4b288,f,t
3ccc72098ce01ae7b6977eaf8790b858,f,t
3ccbf46e1d89adea1fbe85cc724a8d76,f,t
3cca0ef768db878325cbb5d59b233207,f,t
3cc867e1f8c7bd9bcbe1a10d374b5beb,f,f
3cc6eb61509f8b9c8a1009276741db87,f,t
3cc65c2d1fe1c756e225e6e92a261e96,f,t
3cc5e0e357c04d97124da549f95f7d2b,f,f
3cc4342de5884ed64b9ad71d8c143ccc,f,t
3cc2e80ec8d7195104560e60320ba33d,f,t
3cc278a9cc4e1d4206870433a879f4a0,f,t
3cc23d44054f84d081ac3c9d6017c0e6,f,t
3cc06d10f58f50f397a211d5a1aeacf3,f,t
3cbf9e28a212f8aaae73d736e96847d5,f,f
3cbf31d742816757fc62fbd556272b36,f,t
3cbd2870d57c4668cfe9c8d5f46aadc5,f,f
3cbd26ea0bb8703d6479a7a95a654d73,f,f
3cbcb384e5a9a50cbb45c1b2175716c3,f,f
3cbb95a82dc754c761ad0abedcccf3c5,f,t
3cb83000e114358a609e46c2ae7b58aa,f,t
3cb60c467ac02b517e0db3584c265537,f,t
3cb523de9ed69698314fea80dfb69086,f,f
3cb4e82ef879cb4c72de1f23ca47e08f,f,f
3cb4d8bf1983969fb6cfcb256ad70521,f,f
3cb4b7dbe521eb5b871e3b2e1912e1e4,f,f
3cb42618eb076af1f20e6dd53b4b3c01,f,f
3cb051de72084819358408aa2286a375,f,t
3cb018cd6a6a7f4b1c4b00698c100a2c,f,f
3cabaa32f1a3f047275601e6f91e7409,f,t
3caa76c5011d83d3cd2c83fdef52aa9c,f,t
3ca9bc416b9aca2c73503aef6e28097c,f,t
3ca81eeb4ff4d9f643df0f47684feea9,f,t
3ca70456ab070dd1a1be225fb9265af6,f,t
3ca4da83aaf6d5ee3d3d0c81267e28ba,f,t
3ca2acb6e7ef8759abb1326b117fec91,f,f
3ca29a67a6f35f5a843533badc87dffb,f,f
3ca05ac3cb30521dcc5c865c44d66d84,f,t
3ca00365460825f7edb62aaad9dfab21,f,t
3c9e442fa7563679c8a8a540d3a9d4f5,f,f
3c9cd367eabb77d4f2c911ff9abf1617,f,t
3c9bfd9927c625fb0a9d2ffa36ffa8fd,f,f
3c9a078e2af9baffdb06c01e881a5e59,f,t
3c9932d20c0a12979adc3ce42c5d073f,f,t
3c988b8afd9912717d13a483b43319c7,f,f
3c986e1ef588b974af9ce5ff1cafc89d,f,t
3c964b7ee9bd869c1ea343fbabb7ecd8,f,t
3c954ffb5fc9374f4a33b12972aee7b3,f,f
3c906c6d87bf8f4442300b18cc205d31,f,t
3c8fd722f755d0ab065867b449990d5c,f,t
3c8f51edb1e5efdac1f7a5da59818128,f,t
3c8e6c16b802db9d92b3b712bdd27168,f,t
3c8e424dd27c91e4a8a881241d278338,f,t
3c8dd01990e8d314c68f2d982891e17e,f,t
3c8d2c463ad513529aada80631c61683,f,f
3c8cff9eda4d35f463d48fd2d5676028,f,f
3c8b2e132376d3ada60019001892d1c0,f,t
3c8aa4f407d0609e3cbe3490e45c45f1,f,t
3c8a9c2278a87c3a71bdc865e8e6faf8,f,t
3c898216ca2d882dd49009faff3e27fa,t,t
3c889038317951d24929a20c10f5d740,f,f
3c8843e8ab12abb1edf188cff7a380b3,f,t
3c87d8dfa318cdf9c13288b8cbf22b26,f,t
3c86d9cbbf7dc146e7bc5e51bee71a25,f,t
3c863acd712f86dec822b9cfc8307a26,f,t
3c863a7b6e29341d53349585ce5e9d19,f,f
3c855ac830b9206ad3a7fa9a4f868815,f,t
3c847ecaae717db657325287e0cb9a65,f,f
3c83149514500dd0b8b4810e238b79ca,f,t
3c82b258f28c65cfd24e06a3f9afc75e,f,t
3c82967c68f73526175b5134224cbdad,f,t
3c81768adac8b1876a7c641aaf6fd493,f,t
3c816242f01a1e8555e79e2504753438,f,t
3c8107baf398caacca0872db98612baa,f,t
3c808b9e085d787b9355cacee4345955,f,f
3c7fd2442b084a95808d2e48d765663c,f,t
3c7d15ffc48ee6a6b5d5eaca900f1c31,f,t
3c7c72dd88a317dc8c419a973ffc66ae,f,t
3c7c5aa225bebe4d12d853fb7d7ab382,f,t
3c7bb3d747c50a90ef526138eb0b9616,f,f
3c7b7f1f305b202285d4cf0dc518e602,f,t
3c7a554dfe9908645cb4df5f22a9935c,f,f
3c78da82b8cd4d1ad8e6a74217beec66,f,f
3c76ca8f016c1a82ddad342ead2cf0ba,f,f
3c76bcb64f6891363b11403ef7a0c6a7,f,f
3c757f14781f9c99b456660f46967388,f,t
3c7565c19e8f0d40161b488ccc026456,f,t
3c74d83dd5c283c5d297b182c0ab74bd,f,t
3c72b1466a4af917cd51f397602c8556,f,f
3c726e7d1a6db3c07e7a8ca8e6e856dd,f,t
3c6fb09df973faa63f8cb2bf9ab29c49,f,t
3c6eaec12660d9c202fa2a5ebdb57517,f,t
3c6e4d620dfbe3cd5257fe33ad14ffc1,f,t
3c6e38889cd5cf515b2f219585290d46,f,f
3c6e3507f8160d0ee43e2c99f3ebb925,f,f
3c6e1cc88850b787a07201e482a3f589,f,t
3c6df9ba29e4a9bbda7ac1dba9b3bed5,f,t
3c6d68e26eded0617d7b26b9436c69b2,f,t
3c6d56568f936a0fe7e5e8bce7e61ead,f,f
3c6b92dbcf5051badb512eb7ffc252b8,f,f
3c6b7e1399b3d72e3579ef09e9503de6,f,t
3c6b6c73077ee9c0ff61baccc522a502,f,t
3c6ae063bd1792d2b8ddf0513fe1944e,f,t
3c6a722eb4ea597c85f587d7d7029f53,f,t
3c6a545d1b8049044ed074d98cdf2660,f,t
3c687b2f3469529bd6b0ba34259b62e2,f,f
3c686185524e830e3970be45c2b31100,f,t
3c685a39308e8363eab8aa5b0e568427,f,f
3c683d3dd0d9d60fda4e1386a79adb93,f,t
3c67facc2a1865752dd08eab79db06cd,f,t
3c6504ad04fd5caa41a3d46673952971,f,t
3c63ff4d8441a8ea3a383c16df8c1354,f,t
3c6188a45afb4e6598677a731d70208f,f,t
3c601bb61f531281dbaeb1525b1c5148,f,t
3c5f405e8abe83e448160be08781b786,f,t
3c5e88764f48381e1e9b5b0a4da0d50c,f,t
3c5e756bec17d138fe3c21d718858694,f,t
3c5e57daf88c36f7a647c06d2112d7f2,f,f
3c5e298f3df0aca6aa7816b6f72f1d9b,f,t
3c5d9691143b6a90a5f4b856b8278d83,f,f
3c5d72181b153f89ccf8bfaca56b44e2,f,t
3c5d6f18ed440289e8600082421a5b33,f,t
3c5c2785446edf9f28165c705929d469,f,f
3c5b72959890fc03749f53f7d26b4fc6,f,t
3c5b5ce90a7ca6eb6cb1555991a83803,f,f
3c5a8127ce3a0e32d4bd6ed40663beb3,f,t
3c5a4def04977ba96ddf5cf81daa7164,f,t
3c59797c45ba710e422316510537eea2,f,t
3c5642b50c24985ac0722c556d4b563c,f,f
3c556cc75d54ceab0d88d5de15f59030,f,t
3c552db29635ac95dde7926adb2d8c0d,f,t
3c53ab8826303ec8d576da6028581220,t,t
3c53555802f8d2c3e7fc93b45dbafe5e,f,t
3c52d4529ba0f44519523788601db9f1,f,t
3c51f59393c6083675323c9b6786c63c,f,t
3c51346b51b5621232bc952b8bb70a9d,f,t
3c5009b4bf0bcf0096d7835722ceb1ec,f,f
3c4ded1de9be5e3bee4a36536ec43c15,f,t
3c4c0660d2ac6991830dbf91634a88ee,f,t
3c4bcc2e26e19ca24f3426a634579b58,f,t
3c4a75eb8fbcdb77bb20fe4326694de2,f,t
3c47f9944752408ccbe65d62e60030e1,f,t
3c47e6d00361450eea8cb05e12db86c5,f,f
3c47650a10eaded7a5ba9ca7fdb6d198,f,t
3c4688ab17a56884703f4c3433136f12,f,f
3c44fa9f141044d9d75f86fbfd94aa22,f,t
3c4049551811ca1502af155aee31fff0,f,f
3c3ed0fddb00d9b6786dde19bb47234a,f,t
3c3dcd388f400adb9d1bdac9ab92cd09,f,t
3c3c4d116b441a34bf6804bf59e0e623,f,t
3c3c4a3178fd7028072fae6bd8bb9e20,f,t
3c3b86d933b8caa4e7359418933af855,f,t
3c3b4d5b4e927f8731a6a08f09c4327e,f,t
3c3aa8f1385d1485f4457ad083d077e5,f,t
3c3a035123cdb775cab0def5c3ccfc5b,f,t
3c38123182a2133d64b0f0fb0a508536,f,f
3c364b03d4d3d73429ae207192f451f6,f,t
3c35cecbb87466fded530bfcd92ac9a5,f,t
3c35957adffd9c7cbe13f10e76409173,f,t
3c358cff2cf76124c2f55f70d8246e78,f,t
3c35666a1a66bc818162bc539c49ac0d,f,t
3c34f58c5e8273eddc06ae995a0fd9a0,f,t
3c34426d788ffed7bd030a3ddc089da7,f,t
3c31f863f33354ef770cb9b667afc4d6,f,t
3c30e7b742627bdc2f78466a8642a8bb,f,t
3c2f163151bfd9881b8ebd22f0bdd645,f,t
3c2df4af13f08ddb1fa79920596ccadf,f,t
3c2c0f71c6407850a625cccb67ef0927,f,t
3c27326fec7f6baf64b35554b939c940,f,f
3c25f0a7e3cc25a92e28c357543daae4,f,f
3c231f4c67e5520822173c754ef4d015,f,t
3c2246f4b17d9e5e1ab3ad4c2f8c6882,f,t
3c222967a12874dd41446a40fe4570fa,f,t
3c202466ab5a71afe38a8316ab2ebc07,f,t
3c1f289bbb98ebab672ab5ea76c1a705,f,t
3c1e5a930124fc5468f770187e4f1752,f,t
3c1dcd92fac68e76b7dc86620cbfd988,f,t
3c1dbfa620d00826acb3a4b5a3917e2a,f,t
3c1cafb2e2bee91750eb4214bd4aae8e,f,t
3c1b2b3fd8fe9a995a1f5841341eb6e6,f,f
3c1a7668c2cd029f2222bdbc69d90b75,f,t
3c178e18b025366b3637ced848a15646,f,t
3c17179eaa02448329319800ad152998,f,t
3c16efda0885c5322bc5522fbeec91e3,f,t
3c155a14f4f009b8b0ae825a719b2c81,f,f
3c1503e0528b4e64b4bb0242e3945920,f,t
3c14cb0ee1ff33a632632d77bb9c4af7,f,t
3c0eb83f6653559d55eb2875589cd68e,f,t
3c0e1bc3db829b692d8914d19863f0da,f,t
3c0d3add9bfb6c1fc608714e971eb976,f,f
3c0d0b2a755b7ec2cbc5d8a398defb32,f,f
3c0afa2da26a826eddf27be25dfead4e,f,t
3c0a074c482994ec827d75260a701e34,f,t
3c09bdfc6abd690accdbaedec371fcba,f,t
3c0966f3c759e68473fa619ea95be472,f,t
3c08f40db70218beccd3c7c75ab72324,f,t
3c08e50754c66fcd00cbbec7011a39cd,f,f
3c07349671d1462475fe6ff1a0171c0e,f,t
3c071b197c4ae1d9a2c8dce1e64224be,f,t
3c060214322204d62bac1c78ea6021ee,f,t
3c05ccaf388cf4d1ce54cf38682c0133,f,t
3c05c3f1df3df0ca2dd229583ecd672b,f,t
3c05b3ff243b5b6cc0a760020c7d48f6,f,t
3c052a1155d6d2e04eb4b88063325a2a,f,f
3c04908105f42325c843b96b85f15418,f,t
3c0247016d300e4309aa0e80c7af9009,f,f
3c012e6f635a40c678f090a006804855,f,t
3bff027dd00689a996e945472e291d56,f,t
3bfef1dc2e556d4a14182d5802fc0993,f,f
3bfea20b8518e6b3e3b48fc9a46104b0,f,t
3bfe90414cdae6dbafc739d233b9fed1,f,t
3bfd827a9ce206cbe93c79d4056d222d,f,f
3bfb4cc7f07a6fff9b68bc8ba87a9cd2,f,t
3bfa6798ee7ed897a0cb03eab65a1b0b,f,t
3bf98d4d566fab458fced485c0c166ba,f,t
3bf894d6329f96247514005bf1c5e88d,f,t
3bf4786f2d30dcc01fd039f7abb10d69,f,f
3bf3da6e5c6d9f3e3f37c32d705cc9ef,f,t
3bf22e8ae1d74427e68e517b7392747c,f,f
3bf20683d7fe845d15e94bc414bcf741,f,t
3bf1d1e4367e8e4ea8ed9e5e270c80b6,f,t
3beffd2948db962c0aeb75d4ab214460,f,t
3befe6e1dd1a1bc001734e65bb2b3741,f,f
3bef201b29c41f98b376195269be89a6,f,t
3bed50e336771445f8364c0dc63d1b7f,f,f
3bec3238f93c09ee84ae1a075eb12157,f,t
3bebcdbb537e8d9593a3fad679cf1326,f,t
3bea5f1cb6650e50ef3707311ed94bc4,f,t
3be9350b32f6d41561cb320146ba4cc6,f,t
3be4cc0e09cd8cb4badd2f4212db3c49,f,t
3be4acf3c9b9ad9e99ff87d1ec052adb,f,f
3be48e271dac9bf17f9a5c709dbbf0c6,f,t
3be464c95b017b70c4ce320afe1a4e5b,f,f
3be3a1c97c00780e3da159cd6dcde023,f,f
3bdfa8fbab2564c04ef5b2b3cb0b2530,f,t
3bdf62a7ae00f91fd33e433d487d4e20,f,f
3bdf2727ea8115f1ed38d17e0b4ebff7,f,f
3bde127c93aadda85c280df390d5fbf6,f,t
3bdd518823d4b60c664e5c8e604a4f5d,f,t
3bdce4aa5aef4b0adc2d7e49a417912d,t,t
3bdc7ccea93d263272d83b7f9c7fec8a,f,t
3bdc6576dfac3f7e89a2cde1fa860537,f,t
3bdbdecf22cf96e3ab7d3c4d6650c018,f,f
3bdb96040768d5136667ec602268fc16,f,t
3bdb12fa4b8cb46d42aee7e73c18a9a4,t,t
3bd9d3eee7157cb728ad60b12492f079,f,f
3bd944c37b97af3c01601c143f2c633e,f,t
3bd7f2d6a36160bde5e6bb8e05a4d711,f,t
3bd5405c28308579979e9f67182976d7,f,t
3bd51285122e363a3eed7dc5996af9ca,f,t
3bd4fde8b26991c803dc3938fc18d9c9,f,t
3bd3f94bd8fb3da71b8c43423278108c,f,t
3bd28c8b83e95ef4a1114b21c326a6af,f,f
3bd205dab4297ec7be644fc3820b58c9,f,t
3bd1cdef01451336a582664b267e499a,f,t
3bd1592b04cce10b517ebd1fbeea97ec,f,t
3bd095d2b535a9568579f08fe9942459,f,t
3bce7627b575b7fc45d27662436909f7,f,f
3bce655e7aaa8faf100077e0c0998aad,f,t
3bcbb0cad9b42e783fe9ab4814b9d46b,f,t
3bc8cb5fa4fb02fc1c706515d7aab43b,f,t
3bc641a1cf92becae09b6213778d2c73,f,t
3bc5fdaa3aaad1ecc3e2331166668f18,f,t
3bc4a39e83e8bf2f20581c17c8805f82,f,t
3bc41a06bcf5739e2fdd2929bd72481e,f,f
3bc3ae14bb0d7906e9be69e25d290943,f,t
3bc32e44850f593803f32080f0fadb66,f,t
3bc204ac0bc13a46b6d8aaecf7057d64,f,t
3bc18ff4dd75675a0d8d618104acddd3,f,t
3bc1774f2627c8cd0903833fed5d128d,f,t
3bc11451adede13430e32d6445bcad63,f,t
3bbe9bb73f5f7d9ec6955c70935a1e4d,f,t
3bbe2a7bd0148336ce4274206f3c491b,f,t
3bbba86d232507fad1b03fd331fb82fb,f,t
3bbb3ab5e56265fecca6214bbf185f0d,f,f
3bbaf84c35a172ba01c4cc78929a8e55,f,t
3bba2e5f62595f63a7d8abe6ba693a8b,f,t
3bb861d798a7846148e8eb7af7a098af,f,t
3bb6541f6fba28c3232fae847babb3cd,f,f
3bb61c79a11c0b08f336e35b62b2aff4,f,t
3bb5a2cf08ab1dca1a152f4cea40cfd2,f,t
3bb036294e9f0980572e7906d3903201,f,f
3badb639e81c13125e82c3a5bb7582f1,f,t
3bad4de6b67f793f5805e0935231e3f3,t,t
3bacdea03d438e72fafc85a2912b70a3,f,f
3bacad9a8e787eadd671499eedae1a5a,f,t
3babba5cc5c148e6f031b9bf0e25d6ee,f,f
3bab55fbfde94e5f08bd13eea0cb6b80,f,f
3bab2fbcab35f34e18ab802283673fbb,f,t
3bab2f339461bfc2ccbfb515624bbfa1,f,f
3baa4ad87755f692a1511be061c8c611,f,t
3ba9f91647fb59a414fb23f419bdb980,f,t
3ba9dc666dc4a89c0ea595f0d33b1637,f,f
3ba814093ba76450badcc3ddcbc4ffcb,f,t
3ba68844e7c306c498e911cea6d2963c,f,f
3ba683cf9aff42eae35dcc812d9459f9,f,t
3ba67a7e7cb5ae32caa960f400b766c7,f,t
3ba595e124789efad2ac1a08e9016ff9,f,t
3ba551fee113fa81050a6e8b4a0f97ea,f,f
3ba298c4197307492d26984f15c4ef39,f,f
3ba1f4dd2e07bce165a5ae8eeaa6a3cb,f,f
3ba07e64cdf4144775f848fe6a3a936a,t,t
3ba04d083d14e06d60c18f47c75631fc,f,t
3ba019a5b58e6be4d6df76602bfc582f,t,t
3b9ee989b8a49f4abc96dcf679294149,f,t
3b9e2a21b4f6f1b680fbe41d684e33f5,f,t
3b9be85ae8d62814ba87a4a227816e0c,t,t
3b99f7853d8ab629828852e2e87df4fd,f,t
3b99e4084259fe305aef599b2a213f98,f,t
3b98983921e5ea8009cfd979a9c368e2,f,f
3b978a2bb314c53a9ed08a33f6717f5b,f,t
3b974b1221443b37fc1ff952bdfcf7ce,f,f
3b966276aa6a800234090f9c864778c0,f,t
3b964d2261891973fbed435b3dc9cfcc,f,t
3b9648f83375d6a26d3915b6dc291537,f,t
3b9563caaa54a25ab2b1fc3a83867aab,f,t
3b949d55f6c1e1e1db48840bba9f1658,f,t
3b9409dfb8fb59b0bb54630eee99e7f7,f,f
3b93b63765dd2d8f20d117b8c0036c35,f,t
3b93a79175334d27f013188aacef6e2f,f,f
3b91f2ab6f88ce1a4ac8874d8b372fc1,f,f
3b8f5a1e139ea3c51dd3e475cdd842b4,f,t
3b8d85f113dff0ac5ea8552aa48f799c,f,t
3b8d12c24d116413a4a9cad61d0f5f2f,f,t
3b8b5b8b6f356a48af2a1ff6d2586b4f,f,t
3b8ae2de85f3d7881b52ea6561624b75,f,t
3b8a7a6409c257a59b9320e4c10bd2c4,f,f
3b8a2bc0d2e639ea0fbdda4cd3211e0e,f,t
3b8a1668b8dcbd49b21bb493fb0b9de9,t,t
3b88cdc0166b58871462de0303858d0b,f,t
3b87d66c21eb1e1215ba4777b3f9b7ff,t,t
3b86d3274da528d0082728a5f485fbca,f,t
3b86bb9214a6e2495e758a844a966179,f,t
3b8621bc6433e217fefc599c47066521,f,t
3b85771b9be194c4ca15cac6811b3ea8,f,t
3b84adef8ebfb92809a8427f58183d38,f,t
3b83a545698e56e8e6d494cead60f7c7,f,t
3b82f2803d400bb0dd72ec5202808cd8,f,t
3b82c4abc5e724db1cee85665bedd133,f,t
3b8295c1495243ad88db6f64f06f98b3,t,t
3b8285ff3e078ce8db54687fd03c186a,f,t
3b810e7e6fde89e844a73adfb5aece27,f,t
3b7d37fb44913d0d1bd4b89521507416,f,t
3b7cf429f7aada8ebf2998b79fe39ac3,f,f
3b7c55b030d112e846102ea8420e9eb9,f,t
3b7b69592f8f678b36a758d6c51688bf,f,t
3b7a5fccd7f8bbfe11a009e35c7e9acc,f,f
3b79f504fc29824edb79164d61bff79c,f,t
3b780a6bb82638240168527cf80c731e,f,t
3b770e31254024d174d5e240b095e80b,t,t
3b77059ba970e4f4078e25814549cfab,f,t
3b75f3fcdf1e7a0a8ed5d5fa45b3a635,f,f
3b757ce51bb2419f13fb1b69979dfaf1,f,t
3b755ce1e92f950ccb352a0f2b144289,f,t
3b74e772f6f3d7dd3863b9dbe35e7f1c,f,f
3b7361dddd977dd7b710b5c54d0e632e,f,f
3b71db7ab85eb57c9d704678fdbcec15,f,f
3b707d84caa47ef505e96bd1547b9401,f,t
3b70720401001d736a19f6f9092167aa,f,f
3b6e7eea23b99e4d077b267a29cd79fc,f,t
3b6e4e9e4dff3372a5bc810aaf511915,f,t
3b6dce8013be01d4b7ebe95b18284159,f,t
3b6d31f4de19bfd7034903ac2693deac,f,t
3b6c8d1e98dcc4a5d295ce132a0e845d,f,f
3b6a9fc80de02edbcdd55c14328ee281,f,t
3b69a3c7cb355063fa1cd24dd262a519,f,t
3b6840ddc15ecdf634266bc9d66cf1f1,f,f
3b66366edcbc8396e59b6e51f278d953,f,t
3b65f05d853e95da02cc69b370070057,f,t
3b652d380be7fd2e203350f5a28cc443,f,t
3b64eaaab1dc1a7ec5728da5dd373e04,f,t
3b624a26d7cbca43b63d6cee6ca71530,f,f
3b6230c7482ae75b475481b1a950edbe,f,f
3b6187a9385625cefe0ed8668bb019ca,f,t
3b60094c3ace1844818fa3874c6c108f,f,t
3b5f5f8e243f4581179206b04a8290eb,f,t
3b5f1189d8ecd3bef18836b747b9925b,f,t
3b5f0afebe66e6a33c5d3e09316c163b,f,t
3b5a6f5be4220afafdfde01149d4078a,f,t
3b5991a40b4e64f89cac54676f0e2e7b,f,t
3b5802e760408ce178ffd238fe558ef7,f,t
3b55ec5bf7e047409322bec313fbac6b,f,t
3b54dbce336e5226896e81f406516841,f,t
3b50fe18c2ee1706724046e898db0b25,f,t
3b5078130e9316181713224683e94065,f,t
3b4fa37af86eadbe959785b5804bdddb,f,t
3b4e2c798c78dea9a095b94b1b3eecbf,f,t
3b4a0347de31802df303c6ea5fb3009d,f,t
3b488e7ef96fa6342eeb0e8cb5b3c00d,f,t
3b46a327927bee14225a014714391e6f,f,t
3b4508a527a0d28cab970725ea7d8e21,f,f
3b4480bb8711e80db10503b7e3f88ca9,f,t
3b4343dea5e4ea203c021938f5de2953,f,t
3b41a2d70187ecb277f50f98271b1a48,f,f
3b405dba0fc69104bed87376ae7ed444,f,f
3b3ce5687cd28f0b37a8173523c37cb1,t,t
3b3cdbf918ec5bc8e5949c3f534c9443,f,t
3b3c95bef776ad5b5bac169d534146d1,f,t
3b3a7bf862cfc2773a04cf159fc80f95,f,t
3b38ed7547e5c74e2e114d9640792105,f,t
3b3717f69ff953347d3ebd05b31bf900,f,t
3b35990ef352f4a02ff1708107cdadb9,f,t
3b352d72e20ea919b946af19a2e98748,f,f
3b3376b31bb497eb07f9b4a1242a288e,f,t
3b31cad8586e4f0e4b8176735cebee27,f,t
3b305c7f74c8812160bbf47fad707445,f,t
3b2fdadc6960a08a66348a1d20b1c175,f,f
3b2d277cec2dcaab189fba2127b97838,f,t
3b2c9dc90d37a0f6693134cd48bf05be,f,t
3b2c5d72f38be7f21cb14f1760914588,f,t
3b2c5520c82e3da89d8a852563bd3d6c,f,t
3b2b5a41f54a31e3381b0e6a2c4cfa7f,f,t
3b29e8117b657b4375bfa433c8aa6471,f,f
3b292f92d236217d3afcd39fea433767,f,t
3b29229a506d37d8708a49a32d615707,f,t
3b29135218edf8835630bd2d50e7e981,f,t
3b28ef95032811444dc5b6931aae2ff6,f,t
3b28a97daf3b82499c122077f6a75443,f,t
3b2831e15f11e0faee7f8283697b46a3,f,t
3b278b1f5bfbe37dfaa12c768375abfd,f,t
3b26f4cd2533e33566c2a9dd45578900,f,f
3b2631b812c9fd9958ac0df840290de4,f,f
3b25cfe3e7a3b3c01d603bf5b6cc212b,f,t
3b24a8e91a5fde239f37e31f1c653d4e,f,t
3b23b3429260c249a1fc10f66305165c,f,t
3b2305b7239d9b5a9ef9f6720d3a523a,f,t
3b223f52e0bb2cf86007c4fa4e9ba1b6,f,t
3b1fa66a1a0ec171e557b3334f1fc57b,f,t
3b1eb01fb7a48afb9cb37f6933330065,f,t
3b1e87b7718094575425de991ba1679e,f,t
3b1e86e3eb91a8258e0b0ef9a6aa8b87,f,t
3b1e2365ae487bd8169cdb9d1e5e1334,f,t
3b1a901abdce8ce30b7d5d70b6160b91,f,t
3b1a88319d3e9c410a007c5e7e4adfa9,f,t
3b1a74934f3756f22379613359782676,f,t
3b1a4833ca89177f5a7eadb0c65bd00f,f,t
3b1a1627d07d57b640fafaf5fbbde097,f,t
3b18bbeb52d50029ccef0aee5f413eac,f,t
3b17a36b480577f8ac49dbda0888c676,f,t
3b15adf312250693efa1929285719b11,f,f
3b1518dbe25b2a2216f193c1a0274839,f,t
3b14140c834a46a40b80de8142c956d7,f,t
3b126b291bd99b71a3f57bb55d8fcdd1,f,t
3b0f8c950cc8519ea20c1180b735c232,f,f
3b0f7c9f1833a79fa58b1d00ff5c8073,f,t
3b0db97b2b1cce3d796d87fd960ba5a9,f,t
3b0bf64aef824d29480b3bce458b160b,f,t
3b0bdf436d3f71b453b740185e81074f,f,t
3b0b9688aef09a2276963a6e0bf55993,f,t
3b0afe5a979c746924fe139278c8e62e,f,t
3b0ada347df1c779ce24edb4f4d65a3b,f,t
3b0a8a8110393d06a79aa4ce7b2317cf,f,t
3b09e79ee346bb37b58d6485216b35d3,f,t
3b09c488cb3c1ea0b5f964bbffb30ed2,f,t
3b094b76d88e13baea4f4435f2bfadce,f,f
3b08e02d1e69cacab0867b5381151641,f,t
3b07b14f7e91c2980a70ae19d52c2f15,f,t
3b07ab8e2b9ee90b8c0854223b2885c8,f,t
3b05de36ddb76d5e2e706ae050a9e51c,f,t
3b0424a65ed0a167dc711b257be15297,f,t
3b022889f5e550b3ea8e4fcc3ffb9408,f,t
3b01db3085dcfbaa29d8fe63d949f944,f,f
3b01b7cd5810643106ab44fa182c8909,f,t
3b00f177ee0e40ab730ecc3f4332560c,f,t
3b00509d7e3d4e36e4bd013492c830d2,f,f
3afcf4ca70da85e87c3d0b9fe75c9c48,f,t
3afb5df727d8f9a4c895caecd940b5ce,f,t
3afad603b52d725abded5193ddc5608a,f,t
3afa2c2eb8f8f611d45a3afacb6f9a51,f,t
3af9ca1756698ece2daec2c19518ac2b,f,t
3af80baecbd238612ab6ce50496f8b45,f,t
3af7b855a08ec21b67c0fdc1731a6bea,f,f
3af6b31dc040d65df3a21fa5727a022d,f,t
3af6737dda92f71746b3399d23144332,f,t
3af66a20911230f88a6097423a30e2b5,f,t
3af4f8b3893c4b4adc594eddf1c50d69,f,t
